Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C2220C106K5R1C7186","//media.digikey.com/Photos/Kemet%20Photos/MFG_KPS-Single-Chip-Stack.JPG","399-5818-2-ND,399-5818-1-ND,399-5818-6-ND","C2220C106K5R1C7186","KEMET","KEMET","CAP CER 10UF 50V X7R 2220","905","5.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KPS SMD Comm X7R","Active","10 µF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","Boardflex Sensitive","-","Surface Mount, MLCC","SMD, J-Lead","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","-","0.150"" (3.80mm)","-","J-Lead"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C2220C106M5R2C7186","//media.digikey.com/Photos/Kemet%20Photos/MFG_KPS-Double-Chip-Stack.JPG","399-5824-2-ND,399-5824-1-ND,399-5824-6-ND","C2220C106M5R2C7186","KEMET","KEMET","CAP CER 10UF 50V X7R SMD","193","5.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KPS SMD Comm X7R","Active","10 µF","±20%","50V","X7R","-55°C ~ 125°C","Low ESL (Stacked)","-","Boardflex Sensitive","-","Surface Mount, MLCC","Stacked SMD, 2 J-Lead","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","-","0.217"" (5.50mm)","-","J-Lead"
"https://api.kemet.com/component-edge/download/datasheet/C2220C106M5R2CAUTO.pdf","//media.digikey.com/Photos/Kemet%20Photos/MFG_KPS-Double-Chip-Stack.JPG","399-5804-2-ND,399-5804-1-ND,399-5804-6-ND","C2220C106M5R2CAUTO","KEMET","KEMET","CAP CER 10UF 50V X7R SMD","243","6.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KPS SMD Auto X7R","Active","10 µF","±20%","50V","X7R","-55°C ~ 125°C","Low ESL (Stacked)","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","Stacked SMD, 2 J-Lead","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","-","0.217"" (5.50mm)","-","J-Lead"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C2220C226M5R2CAUTO","//media.digikey.com/Photos/Kemet%20Photos/MFG_KPS-Double-Chip-Stack.JPG","399-5797-2-ND,399-5797-1-ND,399-5797-6-ND","C2220C226M5R2CAUTO","KEMET","KEMET","CAP CER 22UF 50V X7R SMD","4,727","6.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KPS SMD Auto X7R","Active","22 µF","±20%","50V","X7R","-55°C ~ 125°C","Low ESL (Stacked)","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","Stacked SMD, 2 J-Lead","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","-","0.217"" (5.50mm)","-","J-Lead"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1210C475K5RALTU","//media.digikey.com/Renders/Kemet%20Renders/1210-(3225-Metric)-3,20x2,50x2,80mm.jpg","399-C1210C475K5RAL7800TR-ND,399-C1210C475K5RAL7800CT-ND,399-C1210C475K5RAL7800DKR-ND","C1210C475K5RAL7800","KEMET","KEMET","CAP CER 4.7UF 50V X7R 1210","7,022","8.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm X7R SnPb","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.110"" (2.80mm)","-","-"
"http://www.holystonecaps.com/PDF/201612051328350.2017%20HCC%20Series.pdf","//media.digikey.com/Photos/Holy-Stone/MFG_HV_Series.jpg","2873-C1206X475K050TTR-ND,2873-C1206X475K050TCT-ND,2873-C1206X475K050TDKR-ND","C1206X475K050T","Holy Stone Enterprise Co., Ltd.","Holy Stone Enterprise Co., Ltd.","CAP CER 4.7UF 50V X7R 1206","6,499","0.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HCC","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.holystonecaps.com/PDF/201612051328350.2017%20HCC%20Series.pdf","//media.digikey.com/photos/Holy-Stone/MFG_HV_Series.jpg","2873-C1206X475K050TXTR-ND,2873-C1206X475K050TXCT-ND,2873-C1206X475K050TXDKR-ND","C1206X475K050TX","Holy Stone Enterprise Co., Ltd.","Holy Stone Enterprise Co., Ltd.","CAP CER 4.7UF 50V X7R 1206","7,590","0.7","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HCC","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","SMPS Filtering, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.holystonecaps.com/PDF/201612051328350.2017%20HCC%20Series.pdf","//media.digikey.com/photos/Holy-Stone/MFG_HV_Series.jpg","2873-C1210X475K050TTR-ND,2873-C1210X475K050TCT-ND,2873-C1210X475K050TDKR-ND","C1210X475K050T","Holy Stone Enterprise Co., Ltd.","Holy Stone Enterprise Co., Ltd.","CAP CER 4.7UF 50V X7R 1210","8,995","0.78","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HCC","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.087"" (2.20mm)","-","-"
"http://www.holystonecaps.com/PDF/201612051328350.2017%20HCC%20Series.pdf","//media.digikey.com/photos/Holy-Stone/MFG_HV_Series.jpg","2873-C1210X106K050TTR-ND,2873-C1210X106K050TCT-ND,2873-C1210X106K050TDKR-ND","C1210X106K050T","Holy Stone Enterprise Co., Ltd.","Holy Stone Enterprise Co., Ltd.","CAP CER 10UF 50V X7R 1210","10,151","0.85","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HCC","Active","10 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.087"" (2.20mm)","-","-"
"https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=GMK316B7225MLHT &u=M","//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/1206-(3216-Metric)-0,90mm.jpg","587-GMK316B7225MLHTTR-ND,587-GMK316B7225MLHTCT-ND,587-GMK316B7225MLHTDKR-ND","GMK316B7225MLHT","Taiyo Yuden","Taiyo Yuden","CAP CER 2.2UF 35V X7R 1206","1,880","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","M","Active","2.2 µF","±20%","35V","X7R","-55°C ~ 125°C","Ultra Low ESR","AEC-Q200","Automotive, SMPS Filtering","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM21BZ7YA475KE15-01.pdf","//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric)-1,00mm.jpg","490-GRM21BZ7YA475KE15KTR-ND,490-GRM21BZ7YA475KE15KCT-ND,490-GRM21BZ7YA475KE15KDKR-ND","GRM21BZ7YA475KE15K","Murata Electronics","Murata Electronics","CAP CER 4.7UF 35V X7R 0805","8,940","0.35","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GRM","Active","4.7 µF","±10%","35V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK316B7225MD-T  &u=M","//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/1206-(3216-Metric)-0,90mm.jpg","587-5601-2-ND,587-5601-1-ND,587-5601-6-ND","UMK316B7225MD-T","Taiyo Yuden","Taiyo Yuden","CAP CER 2.2UF 50V X7R 1206","3,806","0.35","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","M","Active","2.2 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.95mm)","-","-"
"https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMR316BC7225KL-T&u=M","//media.digikey.com/Photos/Taiyo Yuden Photos/MFG_AEC-Q200.jpg","587-UMR316BC7225KL-TTR-ND,587-UMR316BC7225KL-TCT-ND,587-UMR316BC7225KL-TDKR-ND","UMR316BC7225KL-T","Taiyo Yuden","Taiyo Yuden","CAP MLCC 2.2UF 10% 50V X7S 1206","1,210","0.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","M","Active","2.2 µF","±10%","50V","X7S","-55°C ~ 125°C","-","AEC-Q200","Automotive, Bypass, Decoupling","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"http://www.holystonecaps.com/PDF/201612051328350.2017%20HCC%20Series.pdf","//media.digikey.com/photos/Holy-Stone/MFG_HV_Series.jpg","2873-C1210X106K050TXTR-ND,2873-C1210X106K050TXCT-ND,2873-C1210X106K050TXDKR-ND","C1210X106K050TX","Holy Stone Enterprise Co., Ltd.","Holy Stone Enterprise Co., Ltd.","CAP CER 10UF 50V X7R 1210","3,527","1.09","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HCC","Active","10 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","SMPS Filtering, Boardflex Sensitive","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.087"" (2.20mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//media.digikey.com/Renders/AVX%20Renders/1206-(3216-Metric)-1,80mm-Q-Code.jpg","478-10695-2-ND,478-10695-1-ND,478-10695-6-ND","12065C475KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R 1206","6,747","0.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://connect.kemet.com:7667/gateway/IntelliData-ComponentDocumentation/1.0/download/datasheet/C1206X225K5REC7800","//media.digikey.com/Renders/Kemet%20Renders/1206-(3216-Metric)-3,20x1,60x1,35mm.jpg","399-C1206X225K5REC7800TR-ND,399-C1206X225K5REC7800CT-ND,399-C1206X225K5REC7800DKR-ND","C1206X225K5REC7800","KEMET","KEMET","CAP CER 1206 2.2UF 50V X7R 10%","1,951","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ESD SMD Comm X7R","Active","2.2 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive, ESD Protection","-","Surface Mount, MLCC","1206 (3216 Metric)","0.130"" L x 0.063"" W (3.30mm x 1.60mm)","-","0.073"" (1.85mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf?ref_disty=digikey","//media.digikey.com/Renders/TDK%20Renders/0805-(2012-Metric)-1,45mm-C-Series.jpg","445-14548-2-ND,445-14548-1-ND,445-14548-6-ND","C2012X7R1V225M085AC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 35V X7R 0805","174","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Not For New Designs","2.2 µF","±20%","35V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf?ref_disty=digikey","//media.digikey.com/Renders/TDK%20Renders/0805-(2012-Metric)-1,45mm-C-Series.jpg","445-14547-2-ND,445-14547-1-ND,445-14547-6-ND","C2012X7R1V225K085AC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 35V X7R 0805","1,010","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Not For New Designs","2.2 µF","±10%","35V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_20.pdf","//media.digikey.com/Renders/Yageo%20Renders/1206%280%5E7mm%20thickness%29.jpg","13-CC1206KFX7R9BB475TR-ND,13-CC1206KFX7R9BB475CT-ND,13-CC1206KFX7R9BB475DKR-ND","CC1206KFX7R9BB475","YAGEO","YAGEO","CAP CER 4.7UF 50V X7R 1206","13,631","0.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf?ref_disty=digikey","//media.digikey.com/Renders/TDK%20Renders/0805-(2012-Metric)-1,45mm-C-Series.jpg","445-14521-2-ND,445-14521-1-ND,445-14521-6-ND","C2012X6S1V335K125AB","TDK Corporation","TDK Corporation","CAP CER 3.3UF 35V X6S 0805","1,620","0.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Not For New Designs","3.3 µF","±10%","35V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
