Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://datasheets.kyocera-avx.com/SK-Style.pdf","//media.digikey.com/Photos/AVX%20Photos/SK12%20SERIES.JPG","478-6806-ND","SK055C475MAR","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R RADIAL","0","12.309","0","200","Bulk","SK","Active","4.7 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Through Hole","Radial","0.500"" L x 0.200"" W (12.70mm x 5.08mm)","0.560"" (14.22mm)","-","0.402"" (10.20mm)","Straight"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/NTDA0-e.PDF","-","KTD500B336M80A0B00-ND","KTD500B336M80A0B00","United Chemi-Con","United Chemi-Con","CAP CER 33UF 50V X7R RADIAL","0","12.54","0","10","Box","NTD","Active","33 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Through Hole","Radial","0.531"" L x 0.217"" W (13.50mm x 5.50mm)","0.591"" (15.00mm)","-","0.394"" (10.00mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR075C225MAA-ND","MR075C225MAA","KYOCERA AVX","KYOCERA AVX","CAP CER 2.2UF 50V X7R RADIAL","0","16.11967","0","300","Bulk","Ceralam® MR","Active","2.2 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.140"" W (12.44mm x 3.55mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR085C205KAA-ND","MR085C205KAA","KYOCERA AVX","KYOCERA AVX","CAP CER 2UF 50V X7R RADIAL","0","18.1853","0","300","Bulk","Ceralam® MR","Active","2 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.240"" W (12.44mm x 6.09mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR075C205KAA-ND","MR075C205KAA","KYOCERA AVX","KYOCERA AVX","CAP CER 2UF 50V X7R RADIAL","0","19.3436","0","300","Bulk","Ceralam® MR","Active","2 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.140"" W (12.44mm x 3.55mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR075C335KAA-ND","MR075C335KAA","KYOCERA AVX","KYOCERA AVX","CAP CER 3.3UF 50V X7R RADIAL","0","19.3436","0","300","Bulk","Ceralam® MR","Active","3.3 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.140"" W (12.44mm x 3.55mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR085C335KAA-ND","MR085C335KAA","KYOCERA AVX","KYOCERA AVX","CAP CER 3.3UF 50V X7R RADIAL","0","19.3436","0","300","Bulk","Ceralam® MR","Active","3.3 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.240"" W (12.44mm x 6.09mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR075C205JAA-ND","MR075C205JAA","KYOCERA AVX","KYOCERA AVX","CAP CER 2UF 50V X7R RADIAL","0","20.27027","0","300","Bulk","Ceralam® MR","Active","2 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.140"" W (12.44mm x 3.55mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR075C225JAA-ND","MR075C225JAA","KYOCERA AVX","KYOCERA AVX","CAP CER 2.2UF 50V X7R RADIAL","0","20.27027","0","300","Bulk","Ceralam® MR","Active","2.2 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.140"" W (12.44mm x 3.55mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/mini_turbo.pdf","//media.digikey.com/Photos/AVX%20Photos/ST10xCxx6MAN02.jpg","478-9344-ND","ST105C396MAN02","KYOCERA AVX","KYOCERA AVX","CAP CER 39UF 50V X7R 4DIP","0","20.73286","0","42","Bulk","Mini-TurboCap™","Active","39 µF","±20%","50V","X7R","-55°C ~ 125°C","Low ESL (Stacked)","-","SMPS Filtering, Bypass, Decoupling","-","Through Hole","Stacked DIP, 4 Lead","0.210"" L x 0.190"" W (5.33mm x 4.83mm)","0.220"" (5.59mm)","-","0.150"" (3.80mm)","Straight"
"https://datasheets.kyocera-avx.com/RH-Style.pdf","//media.digikey.com/Photos/AVX%20Photos/RH525C336MA3RA3.jpg","478-6430-ND","RH525C336MA3RA3","KYOCERA AVX","KYOCERA AVX","CAP CER 33UF 50V X7R SMD","0","21.85148","0","88","Tray","RH","Active","33 µF","±20%","50V","X7R","-55°C ~ 125°C","Low ESL (Stacked)","-","SMPS Filtering, Bypass, Decoupling","-","Surface Mount, MLCC","Stacked SMD, 8 J-Lead","0.421"" L x 0.421"" W (10.70mm x 10.70mm)","-","0.323"" (8.20mm)","-","J-Lead"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR085C475KAA-ND","MR085C475KAA","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R RADIAL","0","22.23937","0","300","Bulk","Ceralam® MR","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.240"" W (12.44mm x 6.09mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR085C475MAA-ND","MR085C475MAA","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R RADIAL","0","22.23937","0","300","Bulk","Ceralam® MR","Active","4.7 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.240"" W (12.44mm x 6.09mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR085C565KAA-ND","MR085C565KAA","KYOCERA AVX","KYOCERA AVX","CAP CER 5.6UF 50V X7R RADIAL","0","22.3552","0","300","Bulk","Ceralam® MR","Active","5.6 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.240"" W (12.44mm x 6.09mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/NTDA0-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/KTD101B336M90A0B00.JPG","KTD500B476M90A0B00-ND","KTD500B476M90A0B00","United Chemi-Con","United Chemi-Con","CAP CER 47UF 50V X7R RADIAL","0","23.641","0","10","Box","NTD","Active","47 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Through Hole","Radial","0.886"" L x 0.236"" W (22.50mm x 6.00mm)","0.787"" (20.00mm)","-","0.787"" (20.00mm)","Straight"
"https://datasheets.kyocera-avx.com/MR-Series.pdf","-","MR085C475JAA-ND","MR085C475JAA","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R RADIAL","0","25.5717","0","300","Bulk","Ceralam® MR","Active","4.7 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.490"" L x 0.240"" W (12.44mm x 6.09mm)","0.490"" (12.44mm)","-","0.400"" (10.16mm)","Straight"
